"UT000000191";1;"16.01.2012";"30.06.2012"
"UT000000191";2;"01.07.2012";"31.12.2012"
"UT000000192";1;"01.01.2012";"30.04.2012"
"UT000000193";1;"21.12.2011";"19.03.2012"
"UT000000194";1;"01.07.2012";"30.09.2012"
"UT000000194";1;"06.02.2012";"02.03.2012"
"UT000000195";2;"01.02.2012";"30.06.2012"
"UT000000196";2;"01.04.2012";"31.12.2012"
"UT000000196";1;"15.12.2011";"13.01.2012"
"UT000000196";1;"14.01.2012";"31.03.2012"
"UT000000197";2;"01.02.2012";"30.04.2012"
"UT000000204";2;"01.02.2012";"31.03.2012"
"UT000000204";2;"01.02.2012";"29.02.2012"
"UT000000205";2;"01.02.2012";"30.04.2012"
"UT000000205";2;"01.02.2012";"29.02.2012"
"UT000000206";1;"22.12.2011";"31.03.2012"
"UT000000207";1;"07.06.2011";"30.06.2012"
"UT000000208";1;"11.11.2012";"31.12.2013"
"UT000000208";1;"01.01.2012";"25.01.2012"
"UT000000208";1;"27.01.2012";"25.04.2012"
"UT000000209";1;"11.11.2012";"31.12.2013"
"UT000000209";1;"24.11.2011";"21.02.2012"
"UT000000210";2;"01.01.2012";"31.12.2012"
"UT000000210";2;"01.01.2012";"31.12.2012"
"UT000000210";2;"01.04.2012";"31.12.2012"
"UT000000210";2;"01.06.2012";"08.07.2012"
"UT000000210";2;"01.02.2012";"31.03.2012"
"UT000000210";2;"01.02.2012";"29.02.2012"
"UT000000211";2;"01.01.2012";"31.12.2012"
"UT000000211";2;"01.02.2012";"30.04.2012"
"UT000000212";2;"01.02.2012";"31.03.2012"
"UT000000212";2;"01.02.2012";"29.02.2012"
"UT000000215";1;"01.12.2011";"09.01.2012"
"UT000000215";2;"01.02.2012";"31.03.2012"
"UT000000216";2;"01.01.2012";"30.06.2012"
"UT000000217";1;"07.11.2012";"31.12.2013"
"UT000000218";1;"07.11.2012";"31.12.2013"
"UT000000218";1;"01.07.2012";"30.09.2012"
"UT000000218";2;"01.02.2012";"30.04.2012"
"UT000000219";2;"01.12.2011";"31.05.2012"
"UT000000219";1;"01.07.2012";"30.09.2012"
"UT000000219";2;"01.02.2012";"29.02.2012"
"UT000000219";2;"01.02.2012";"29.02.2012"
"UT000000220";2;"01.02.2012";"30.04.2012"
"UT000000220";2;"01.02.2012";"29.02.2012"
"UT000000221";1;"01.07.2012";"30.09.2012"
"UT000000221";2;"01.02.2012";"30.04.2012"
"UT000000221";2;"01.02.2012";"29.02.2012"
"UT000000222";1;"01.07.2012";"30.09.2012"
"UT000000222";2;"01.02.2012";"29.02.2012"
"UT000000222";2;"01.05.2012";"30.06.2012"
"UT000000224";1;"01.03.2012";"18.03.2012"
"UT000000229";2;"01.01.2012";"31.01.2012"
"UT000000229";1;"22.02.2012";"21.05.2012"
"UT000000230";1;"01.01.2012";"29.01.2012"
"UT000000230";1;"06.02.2012";"02.03.2012"
"UT000000231";1;"09.09.2012";"31.12.2013"
"UT000000231";1;"23.11.2011";"22.02.2012"
"UT000000231";1;"23.02.2012";"20.04.2012"
"UT000000232";1;"09.09.2012";"31.12.2013"
"UT000000232";1;"01.01.2012";"31.03.2012"
"UT000000233";1;"11.09.2012";"31.12.2013"
"UT000000234";1;"11.09.2012";"31.12.2013"
"UT000000235";1;"11.09.2012";"31.12.2013"
"UT000000235";1;"01.01.2012";"30.03.2012"
"UT000000235";2;"01.04.2012";"30.06.2012"
"UT000000236";1;"16.01.2012";"29.02.2012"
"UT000000237";2;"01.01.2012";"01.01.2012"
"UT000000237";2;"01.02.2012";"31.03.2012"
"UT000000238";1;"01.01.2012";"30.04.2012"
"UT000000238";2;"01.06.2012";"31.08.2012"
"UT000000238";2;"01.05.2012";"31.12.2012"
"UT000000239";1;"01.01.2012";"29.01.2012"
"UT000000239";2;"01.02.2012";"29.02.2012"
"UT000000240";1;"11.11.2012";"31.12.2013"
"UT000000241";1;"19.12.2011";"30.06.2012"
"UT000000241";1;"11.11.2012";"31.12.2013"
"UT000000242";1;"01.01.2012";"31.12.2012"
"UT000000244";2;"01.06.2012";"31.08.2012"
"UT000000244";2;"01.07.2012";"30.09.2012"
"UT000000244";2;"01.02.2012";"30.04.2012"
"UT000000244";2;"01.02.2012";"29.02.2012"
"UT000000244";2;"01.02.2012";"29.02.2012"
"UT000000245";2;"01.02.2012";"29.02.2012"
"UT000000245";2;"01.02.2012";"29.02.2012"
"UT000000246";1;"01.01.2012";"31.03.2012"
"UT000000247";2;"01.02.2012";"29.02.2012"
"UT000000248";1;"01.01.2012";"30.04.2012"
"UT000000248";2;"01.06.2012";"31.08.2012"
"UT000000249";1;"01.01.2012";"31.03.2012"
"UT000000249";1;"01.04.2012";"30.06.2012"
"UT000000250";2;"01.01.2012";"31.01.2012"
"UT000000251";2;"01.02.2012";"31.05.2012"
"UT000000252";2;"01.12.2011";"28.02.2012"
"UT000000254";1;"01.01.2012";"30.03.2012"
"UT000000254";2;"01.04.2012";"30.06.2012"
"UT000000257";1;"01.01.2012";"31.03.2012"
"UT000000258";1;"11.09.2012";"31.12.2013"
"UT000000258";1;"01.03.2012";"18.03.2012"
"UT000000259";1;"27.12.2011";"31.03.2012"
"UT000000260";2;"01.06.2012";"31.08.2012"
"UT000000260";2;"01.02.2012";"30.04.2012"
"UT000000260";2;"01.02.2012";"29.02.2012"
"UT000000263";2;"01.01.2012";"30.03.2012"
"UT000000265";1;"01.01.2012";"30.04.2012"
"UT000000265";1;"01.07.2012";"30.09.2012"
"UT000000266";1;"01.01.2012";"30.06.2012"
"UT000000266";2;"01.07.2012";"31.12.2012"
"UT000000274";2;"01.02.2012";"30.04.2012"
"UT000000275";1;"01.01.2012";"31.03.2012"
"UT000000276";2;"01.02.2012";"30.04.2012"
"UT000000276";2;"01.02.2012";"29.02.2012"
"UT000000277";1;"01.01.2012";"30.03.2012"
"UT000000278";2;"01.02.2012";"30.04.2012"
"UT000000278";2;"01.02.2012";"29.02.2012"
"UT000000279";2;"01.02.2012";"30.04.2012"
"UT000000280";1;"01.12.2011";"31.01.2012"
"UT000000280";2;"01.02.2012";"30.04.2012"
"UT000000280";2;"01.02.2012";"29.02.2012"
"UT000000281";2;"01.02.2012";"30.04.2012"
"UT000000281";2;"01.02.2012";"29.02.2012"
"UT000000282";2;"01.06.2012";"31.08.2012"
"UT000000282";2;"01.02.2012";"30.04.2012"
"UT000000283";1;"01.01.2012";"31.12.2012"
"UT000000284";2;"01.02.2012";"30.04.2012"
"UT000000285";1;"01.01.2012";"31.03.2012"
"UT000000287";2;"01.01.2012";"30.06.2012"
"UT000000288";2;"01.02.2012";"30.04.2012"
"UT000000288";2;"01.02.2012";"29.02.2012"
"UT000000289";1;"01.01.2012";"29.01.2012"
"UT000000289";2;"01.02.2012";"29.02.2012"
"UT000000290";2;"01.06.2012";"31.08.2012"
"UT000000290";2;"01.02.2012";"30.04.2012"
"UT000000290";2;"01.02.2012";"29.02.2012"
"UT000000291";2;"01.02.2012";"29.02.2012"
"UT000000292";1;"01.07.2012";"30.09.2012"
"UT000000292";1;"01.02.2012";"30.04.2012"
"UT000000293";1;"01.01.2012";"31.03.2012"
"UT000000295";2;"01.01.2012";"30.03.2012"
"UT000000295";2;"01.02.2012";"31.03.2012"
"UT000000295";2;"01.02.2012";"31.03.2012"
"UT000000295";2;"01.02.2012";"29.02.2012"
"UT000000295";2;"01.06.2012";"31.08.2012"
"UT000000296";2;"01.11.2011";"30.04.2012"
"UT000000296";2;"01.02.2012";"30.04.2012"
"UT000000297";1;"01.01.2012";"30.03.2012"
"UT000000298";1;"05.12.2011";"31.01.2012"
"UT000000298";2;"01.02.2012";"30.04.2012"
"UT000000298";2;"01.02.2012";"29.02.2012"
"UT000000302";2;"01.02.2012";"30.04.2012"
"UT000000302";2;"01.06.2012";"08.07.2012"
"UT000000303";2;"01.03.2012";"31.05.2012"
"UT000000303";1;"01.01.2012";"30.01.2012"
"UT000000303";2;"01.02.2012";"30.04.2012"
"UT000000303";2;"01.02.2012";"29.02.2012"
"UT000000303";2;"01.02.2012";"29.02.2012"
"UT000000304";2;"01.02.2012";"29.02.2012"
"UT000000304";2;"01.02.2012";"29.02.2012"
"UT000000305";1;"01.01.2012";"29.01.2012"
"UT000000305";2;"01.02.2012";"31.12.2012"
"UT000000305";2;"01.02.2012";"29.02.2012"
"UT000000305";2;"01.02.2012";"29.02.2012"
"UT000000306";2;"01.02.2012";"30.04.2012"
"UT000000306";2;"01.02.2012";"29.02.2012"
"UT000000307";1;"01.02.2012";"30.04.2012"
"UT000000308";1;"01.12.2011";"29.02.2012"
"UT000000320";2;"01.02.2012";"31.03.2012"
"UT000000321";2;"01.02.2012";"31.03.2012"
"UT000000322";1;"01.10.2011";"31.03.2012"
"UT000000323";1;"01.10.2011";"31.03.2012"
"UT000000324";2;"01.02.2012";"31.03.2012"
"UT000000325";2;"01.02.2012";"31.03.2012"
"UT000000326";1;"01.01.2012";"30.06.2012"
"UT000000330";2;"01.02.2012";"31.03.2012"
"UT000000331";2;"01.02.2012";"31.03.2012"
"UT000000332";2;"01.02.2012";"31.03.2012"
"UT000000333";2;"01.02.2012";"31.03.2012"
"UT000000336";2;"01.01.2012";"31.03.2012"
"UT000000337";2;"01.01.2012";"31.03.2012"
"UT000000339";1;"01.12.2011";"31.03.2012"
"UT000000340";1;"01.12.2011";"31.03.2012"
"UT000000341";1;"01.12.2011";"31.03.2012"
"UT000000344";1;"01.12.2011";"31.03.2012"
"UT000000347";2;"01.02.2012";"31.03.2012"
"UT000000350";2;"01.02.2012";"31.03.2012"
"UT000000351";2;"01.02.2012";"31.03.2012"
"UT000000354";2;"01.02.2012";"31.03.2012"
"UT000000355";2;"01.02.2012";"31.03.2012"
"UT000000362";2;"01.02.2012";"31.03.2012"
"UT000000363";2;"01.02.2012";"31.03.2012"
"UT000000368";2;"01.02.2012";"31.03.2012"
"UT000000369";2;"01.02.2012";"31.03.2012"
"UT000000374";1;"01.01.2012";"28.06.2012"
"UT000000378";1;"01.10.2011";"31.03.2012"
"UT000000379";1;"01.10.2011";"31.03.2012"
"UT000000380";2;"01.02.2012";"31.03.2012"
"UT000000381";2;"01.02.2012";"31.03.2012"
"UT000000384";2;"01.02.2012";"31.03.2012"
"UT000000385";2;"01.02.2012";"31.03.2012"
"UT000000390";2;"01.02.2012";"31.03.2012"
"UT000000391";2;"01.02.2012";"31.03.2012"
"UT000000400";2;"01.02.2012";"31.03.2012"
"UT000000401";2;"01.02.2012";"31.03.2012"
"UT000000404";1;"01.10.2011";"28.03.2012"
"UT000000416";2;"01.02.2012";"31.03.2012"
"UT000000417";2;"01.02.2012";"31.03.2012"
"UT000000420";1;"01.10.2011";"31.03.2012"
"UT000000421";1;"01.10.2011";"31.03.2012"
"UT000000422";2;"10.01.2012";"31.03.2012"
"UT000000422";2;"01.02.2012";"31.03.2012"
"UT000000423";2;"01.02.2012";"31.03.2012"
"UT000000426";2;"01.02.2012";"31.03.2012"
"UT000000427";2;"01.02.2012";"31.03.2012"
"UT000000442";2;"01.02.2012";"31.03.2012"
"UT000000443";2;"01.02.2012";"31.03.2012"
"UT000000448";1;"19.12.2011";"17.01.2012"
"UT000000716";2;"01.02.2012";"30.04.2012"
"UT000000717";1;"22.12.2011";"31.03.2012"
"UT000000748";1;"01.01.2012";"30.03.2012"
"UT000000750";2;"01.10.2011";"31.03.2012"
"UT000000751";1;"01.01.2012";"30.03.2012"
"UT000000751";2;"01.04.2012";"31.12.2012"
"UT000000752";2;"01.11.2011";"30.04.2012"
"UT000000754";2;"11.01.2012";"10.02.2012"
"UT000000754";2;"11.02.2012";"31.12.2012"
"UT000000754";2;"15.02.2012";"15.03.2012"
"UT000000754";2;"16.02.2012";"31.12.2012"
"UT000000755";2;"01.01.2012";"30.03.2012"
"UT000000756";1;"01.01.2012";"31.03.2012"
"UT000000756";2;"01.04.2012";"31.12.2012"
"UT000000757";2;"01.01.2012";"30.03.2012"
"UT000000758";2;"01.02.2012";"29.02.2012"
"UT000000759";2;"01.02.2012";"31.03.2012"
"UT000000759";2;"01.02.2012";"29.02.2012"
"UT000000760";1;"01.12.2011";"31.01.2012"
"UT000000761";1;"01.01.2012";"30.06.2012"
"UT000000762";1;"27.12.2011";"31.01.2012"
"UT000000762";1;"01.02.2012";"30.03.2012"
"UT000000763";2;"01.04.2012";"31.05.2012"
"UT000000763";2;"01.02.2012";"29.02.2012"
"UT000000764";1;"01.02.2012";"01.03.2012"
"UT000000765";1;"16.01.2012";"15.03.2012"
"UT000000766";2;"22.11.2011";"20.01.2012"
"UT000000766";2;"01.02.2012";"31.03.2012"
"UT000000773";2;"01.02.2012";"29.02.2012"
"UT000000774";1;"01.02.2012";"01.03.2012"
"UT000000775";1;"01.01.2012";"31.03.2012"
"UT000000777";1;"11.11.2012";"31.12.2013"
"UT000000777";2;"01.02.2012";"29.02.2012"
"UT000000778";1;"01.01.2012";"30.03.2012"
"UT000000778";1;"11.11.2012";"31.12.2013"
"UT000000783";1;"01.01.2012";"31.03.2012"
"UT000000784";2;"01.02.2012";"30.05.2012"
"UT000000785";2;"01.01.2012";"30.06.2012"
"UT000000785";2;"01.05.2012";"30.06.2012"
"UT000000786";1;"01.01.2012";"31.01.2012"
"UT000000786";2;"01.04.2012";"31.05.2012"
"UT000000786";2;"01.02.2012";"31.03.2012"
"UT000000786";2;"01.02.2012";"29.02.2012"
"UT000000788";2;"01.01.2012";"09.11.2012"
"UT000000788";1;"11.11.2012";"31.12.2013"
"UT000000789";1;"30.11.2011";"31.01.2012"
"UT000000789";1;"11.11.2012";"31.12.2013"
"UT000000793";1;"16.01.2012";"15.03.2012"
"UT000000794";2;"01.03.2012";"30.06.2012"
"UT000000795";2;"01.04.2012";"31.05.2012"
"UT000000797";1;"07.11.2012";"31.12.2013"
"UT000000798";1;"07.11.2012";"31.12.2013"
"UT000000799";1;"01.12.2011";"29.02.2012"
"UT000000799";2;"01.03.2012";"30.05.2012"
"UT000000800";2;"01.03.2012";"30.06.2012"
"UT000000800";1;"10.01.2012";"08.02.2012"
"UT000000801";1;"23.11.2011";"22.02.2012"
"UT000000801";1;"23.02.2012";"20.04.2012"
"UT000000802";1;"01.04.2012";"30.04.2012"
"UT000000802";1;"01.03.2012";"31.03.2012"
"UT000000802";1;"01.01.2012";"31.01.2012"
"UT000000802";1;"01.06.2012";"30.06.2012"
"UT000000802";1;"01.02.2012";"29.02.2012"
"UT000000802";1;"01.05.2012";"31.05.2012"
"UT000000803";1;"09.09.2012";"31.12.2013"
"UT000000804";1;"09.09.2012";"31.12.2013"
"UT000000806";1;"23.11.2011";"22.02.2012"
"UT000000806";1;"23.02.2012";"20.04.2012"
"UT000000807";1;"21.12.2011";"19.03.2012"
"UT000000809";2;"01.02.2012";"31.03.2012"
"UT000000810";1;"16.01.2012";"31.03.2012"
"UT000000810";2;"01.06.2012";"31.08.2012"
"UT000000811";2;"01.01.2012";"30.04.2012"
"UT000000811";2;"15.01.2012";"29.02.2012"
"UT000000812";1;"12.10.2011";"09.01.2012"
"UT000000812";2;"01.02.2012";"31.03.2012"
"UT000000812";2;"01.02.2012";"29.02.2012"
"UT000000813";1;"01.04.2011";"30.03.2012"
"UT000000813";2;"01.04.2012";"30.06.2012"
"UT000000814";1;"01.02.2012";"31.05.2012"
